GWAS_ID,QTL_ID,Locus,Gene,PP4,n_snps
ASD,stage4_apa,rs910805,XM_047440319.1|RALGAPA2|chr20:20472630-20472956|-,0.177758917755225,714
ASD,stage4_apa,rs910805,NM_012255.5|XRN2|chr20:21389273-21389825|+,0.16782561233137,962
ASD,stage3_apa,rs910805,NM_001424411.1|NKX2-2|chr20:21511017-21512485|-,0.163387632924649,1017
ASD,stage4_apa,rs910805,NM_001424411.1|NKX2-2|chr20:21511017-21512485|-,0.14929368154653,962
ASD,stage3_apa,rs910805,NM_012255.5|XRN2|chr20:21389273-21389825|+,0.132947474325283,1017
ASD,stage3_apa,rs910805,XM_047440319.1|RALGAPA2|chr20:20472630-20472956|-,0.13096187408829,745
ASD,stage1_apa,rs910805,XM_047440319.1|RALGAPA2|chr20:20472630-20472956|-,0.0911324646696183,745
ASD,stage2_apa,rs910805,XM_047440319.1|RALGAPA2|chr20:20472630-20472956|-,0.0874186158192572,745
ASD,stage2_apa,rs910805,NM_001424411.1|NKX2-2|chr20:21511017-21512485|-,0.0805295512275224,1017
ASD,stage1_apa,rs910805,NM_001424411.1|NKX2-2|chr20:21511017-21512485|-,0.0770126685105699,1017
ASD,stage1_apa,rs910805,XM_047440324.1|RALGAPA2|chr20:20389530-20393253|-,0.0743999381559614,682
ASD,stage2_apa,rs910805,XM_047440324.1|RALGAPA2|chr20:20389530-20393253|-,0.0731378485142654,682
ASD,stage2_apa,rs910805,NM_012255.5|XRN2|chr20:21389273-21389825|+,0.0729036879931838,1017
ASD,stage1_apa,rs910805,NM_012255.5|XRN2|chr20:21389273-21389825|+,0.0678807815025409,1017
ASD,stage3_apa,rs910805,XM_047440324.1|RALGAPA2|chr20:20389530-20393253|-,0.064902978120214,682
ASD,stage4_apa,rs910805,XM_047440324.1|RALGAPA2|chr20:20389530-20393253|-,0.053131826904168,656
ASD,stage3_apa,rs910805,NM_016652.6|CRNKL1|chr20:20034368-20036362|-,0.0482350760186981,359
ASD,stage2_apa,rs910805,NM_181528.3|NAA20|chr20:20033102-20033629|+,0.0345646260618483,356
ASD,stage2_apa,rs910805,NM_016100.5|NAA20|chr20:20033102-20033655|+,0.0343613423313063,356
ASD,stage4_apa,rs910805,NM_016652.6|CRNKL1|chr20:20034368-20036362|-,0.0339227981565843,336
ASD,stage2_apa,rs910805,NM_016652.6|CRNKL1|chr20:20034368-20036362|-,0.0311259640759187,359
ASD,stage2_apa,rs910805,XM_017027887.2|RIN2|chr20:20000613-20002456|+,0.0283609165080944,292
ASD,stage3_apa,rs910805,XM_017027887.2|RIN2|chr20:20000613-20002456|+,0.027732194293685,292
ASD,stage1_apa,rs910805,XM_017027887.2|RIN2|chr20:20000613-20002456|+,0.0274371393326484,292
ASD,stage1_apa,rs910805,NM_016100.5|NAA20|chr20:20033102-20033655|+,0.0260371369387568,356
ASD,stage1_apa,rs910805,NM_181528.3|NAA20|chr20:20033102-20033629|+,0.0258264722255567,356
ASD,stage1_apa,rs910805,NM_016652.6|CRNKL1|chr20:20034368-20036362|-,0.0252236671053399,359
ASD,stage3_apa,rs910805,NM_181528.3|NAA20|chr20:20033102-20033629|+,0.0225419989395215,356
ASD,stage3_apa,rs910805,NM_016100.5|NAA20|chr20:20033102-20033655|+,0.0225003950519806,356
ASD,stage4_apa,rs910805,NM_016100.5|NAA20|chr20:20033102-20033655|+,0.0202762173676563,333
ASD,stage4_apa,rs910805,NM_181528.3|NAA20|chr20:20033102-20033629|+,0.0197299728093365,333
ASD,stage4_apa,rs910805,XM_017027887.2|RIN2|chr20:20000613-20002456|+,0.0190013175224247,271
