GWAS_ID,QTL_ID,Locus,Gene,PP4,n_snps
INS,stage4_apa,rs574753165,NM_001134223.2|USP46|chr4:52590960-52597741|-,0.00394807073727939,1467
INS,stage3_apa,rs574753165,NM_023940.3|RASL11B|chr4:52865335-52866835|+,0.00271602554085279,1785
INS,stage1_apa,rs574753165,NR_024031.2|DANCR|chr4:52713494-52714138|+,0.00257867869915123,1785
INS,stage2_apa,rs574753165,NM_001134223.2|USP46|chr4:52590960-52597741|-,0.00251293098405121,1746
INS,stage2_apa,rs574753165,NM_152540.4|SCFD2|chr4:52872982-52874061|-,0.00250626016518798,1785
INS,stage2_apa,rs574753165,NR_024031.2|DANCR|chr4:52713494-52714138|+,0.00245741605631252,1785
INS,stage1_apa,rs574753165,NM_001134223.2|USP46|chr4:52590960-52597741|-,0.00242369373957769,1746
INS,stage2_apa,rs574753165,XM_047416328.1|LNX1|chr4:53460862-53461593|-,0.00232877792804541,1785
INS,stage2_apa,rs574753165,XM_047449647.1|SCFD2|chr4:53145249-53145582|-,0.00225761676632561,1785
INS,stage2_apa,rs574753165,NM_023940.3|RASL11B|chr4:52865335-52866835|+,0.0022526397583319,1785
INS,stage3_apa,rs574753165,XM_047449647.1|SCFD2|chr4:53145249-53145582|-,0.00224326362452876,1785
INS,stage1_apa,rs574753165,NM_152540.4|SCFD2|chr4:52872982-52874061|-,0.00218828800418113,1785
INS,stage3_apa,rs574753165,NM_001134223.2|USP46|chr4:52590960-52597741|-,0.00218090769154783,1746
INS,stage1_apa,rs574753165,XM_047449647.1|SCFD2|chr4:53145249-53145582|-,0.00215887818625851,1785
INS,stage3_apa,rs574753165,XM_047416328.1|LNX1|chr4:53460862-53461593|-,0.00215568138192213,1785
INS,stage1_apa,rs574753165,NM_023940.3|RASL11B|chr4:52865335-52866835|+,0.00209434343332956,1785
INS,stage1_apa,rs574753165,XM_047416328.1|LNX1|chr4:53460862-53461593|-,0.00205640174044286,1785
INS,stage3_apa,rs574753165,NR_024031.2|DANCR|chr4:52713494-52714138|+,0.00203629503190197,1785
INS,stage4_apa,rs574753165,XM_047449647.1|SCFD2|chr4:53145249-53145582|-,0.00185834158714963,1499
INS,stage3_apa,rs574753165,NM_152540.4|SCFD2|chr4:52872982-52874061|-,0.00182517101631635,1785
INS,stage3_apa,rs574753165,NM_012110.4|CHIC2|chr4:54009789-54010145|-,0.00181618611553586,1220
INS,stage1_apa,rs574753165,NM_012110.4|CHIC2|chr4:54009789-54010145|-,0.00177272228590506,1220
INS,stage2_apa,rs574753165,NM_012110.4|CHIC2|chr4:54009789-54010145|-,0.00170399473749748,1220
INS,stage4_apa,rs574753165,NM_023940.3|RASL11B|chr4:52865335-52866835|+,0.00160690959380212,1499
INS,stage4_apa,rs574753165,NM_012110.4|CHIC2|chr4:54009789-54010145|-,0.00160363289143468,1112
INS,stage4_apa,rs574753165,NR_024031.2|DANCR|chr4:52713494-52714138|+,0.00153107917116211,1499
INS,stage4_apa,rs574753165,NM_152540.4|SCFD2|chr4:52872982-52874061|-,0.00149442200424089,1499
INS,stage4_apa,rs574753165,XM_047416328.1|LNX1|chr4:53460862-53461593|-,0.0013488094548619,1499
INS,stage2_apa,rs574753165,NM_006206.6|PDGFRA|chr4:54295125-54298245|+,0.00115648493698296,737
INS,stage3_apa,rs574753165,NM_006206.6|PDGFRA|chr4:54295125-54298245|+,0.00112777143280044,737
INS,stage3_apa,rs574753165,NM_001440520.1|SGCB|chr4:52020706-52024160|-,0.00108042976803065,578
INS,stage1_apa,rs574753165,NM_006206.6|PDGFRA|chr4:54295125-54298245|+,0.000977383188116855,737
INS,stage4_apa,rs574753165,NM_006206.6|PDGFRA|chr4:54295125-54298245|+,0.000898318391696233,681
INS,stage1_apa,rs574753165,NM_001440520.1|SGCB|chr4:52020706-52024160|-,0.000721781941953762,578
INS,stage2_apa,rs574753165,NM_001440520.1|SGCB|chr4:52020706-52024160|-,0.000696941060316511,578
INS,stage2_apa,rs574753165,XM_047449871.1|DCUN1D4|chr4:51913529-51916837|+,0.00056357219806028,453
INS,stage1_apa,rs574753165,XM_047449871.1|DCUN1D4|chr4:51913529-51916837|+,0.000532406424770602,453
INS,stage3_apa,rs574753165,XM_047449871.1|DCUN1D4|chr4:51913529-51916837|+,0.000485380041952028,453
INS,stage4_apa,rs574753165,NM_001440520.1|SGCB|chr4:52020706-52024160|-,0.000399978216038612,397
INS,stage4_apa,rs574753165,XM_047449871.1|DCUN1D4|chr4:51913529-51916837|+,0.000198422728865071,282
