GWAS_ID,QTL_ID,Locus,Gene,PP4,n_snps
EUR_AD,stage3_apa,rs12691088,NM_000041.4|APOE|chr19:44908533-44909393|+,0.723800681829059,1537
EUR_AD,stage3_apa,rs12691088,NM_006114.3|TOMM40|chr19:44903030-44903689|+,0.523816438668227,1537
EUR_AD,stage3_apa,rs12691088,NM_001388178.1|ZNF226|chr19:44175498-44177685|+,0.449587561137921,1181
EUR_AD,stage4_apa,rs12691088,NM_001319054.1|GEMIN7|chr19:45090107-45090918|+,0.325619243647627,1204
EUR_AD,stage4_apa,rs12691088,XR_007066976.1|ZNF221|chr19:43969770-43981613|+,0.306652892597006,844
EUR_AD,stage4_apa,rs12691088,XM_047439318.1|ZNF45|chr19:43912624-43915200|-,0.185762278056261,741
EUR_AD,stage3_apa,rs12691088,XM_047438749.1|MYPOP|chr19:45890023-45891323|-,0.175845741773436,708
EUR_AD,stage2_apa,rs12691088,NM_019108.4|SMG9|chr19:43727983-43731674|-,0.169271182048904,574
EUR_AD,stage4_apa,rs12691088,NM_001013257.2|BCAM|chr19:44820916-44821421|+,0.165370993211688,1204
EUR_AD,stage4_apa,rs12691088,NM_001288763.2|LYPD5|chr19:43795927-43797829|-,0.15326603358603,549
EUR_AD,stage1_apa,rs12691088,NM_000041.4|APOE|chr19:44908533-44909393|+,0.147466336811604,1537
EUR_AD,stage4_apa,rs12691088,NR_130729.1|EML2-AS1|chr19:45642225-45642840|+,0.145704529245448,780
EUR_AD,stage3_apa,rs12691088,NM_001013257.2|BCAM|chr19:44820916-44821421|+,0.144227117130323,1537
EUR_AD,stage3_apa,rs12691088,XR_007066976.1|ZNF221|chr19:43969770-43981613|+,0.143681075162814,1001
EUR_AD,stage3_apa,rs12691088,NM_001319054.1|GEMIN7|chr19:45090107-45090918|+,0.131856147173512,1537
EUR_AD,stage4_apa,rs12691088,NM_001388178.1|ZNF226|chr19:44175498-44177685|+,0.131822839599743,965
EUR_AD,stage1_apa,rs12691088,XM_047438830.1|PINLYP|chr19:43581868-43582098|+,0.12838313736241,373
EUR_AD,stage1_apa,rs12691088,NM_001329632.1|FBXO46|chr19:45710629-45713573|-,0.121496035744154,1010
EUR_AD,stage1_apa,rs12691088,NM_015919.4|ZNF226|chr19:44174984-44175429|+,0.112500743437229,1180
EUR_AD,stage2_apa,rs12691088,NM_001163377.2|QPCTL|chr19:45702904-45703987|+,0.112257422883443,1018
EUR_AD,stage1_apa,rs12691088,NM_001145347.2|ZNF576|chr19:43598831-43601157|+,0.11099834651041,395
EUR_AD,stage1_apa,rs12691088,XM_047438766.1|ZNF233|chr19:44266866-44268213|+,0.106608471133638,1365
EUR_AD,stage2_apa,rs12691088,NM_001319054.1|GEMIN7|chr19:45090107-45090918|+,0.106185090546702,1537
EUR_AD,stage3_apa,rs12691088,NM_145296.2|CADM4|chr19:43622368-43623439|-,0.103911702315952,431
