GWAS_ID,QTL_ID,Locus,Phenotype,PP4,n_snps,identification_method
EUR_AD,prenatal,rs1385742,ENST00000283296.12|ADGRF5|chr6:46852522-46854071|-,0.128826346866025,1288,Distance_pruning
EUR_AD,interaction,rs1385742,ENST00000283296.12|ADGRF5|chr6:46852522-46854071|-,0.127906443307991,1271,Distance_pruning
EUR_AD,prenatal,rs1385742,ENST00000265417.7|ADGRF5|chr6:46852599-46854071|-,0.122353524787658,1288,Distance_pruning
EUR_AD,interaction,rs1385742,ENST00000265417.7|ADGRF5|chr6:46852599-46854071|-,0.108116947743426,1271,Distance_pruning
EUR_AD,postnatal,rs1385742,ENST00000411689.6|SLC25A27|chr6:46676647-46678190|+,0.103242709687164,891,Distance_pruning
EUR_AD,postnatal,rs1385742,ENST00000359314.5|CD2AP|chr6:47624186-47627263|+,0.102749649890429,1757,Distance_pruning
EUR_AD,prenatal,rs1385742,ENST00000544460.5|TDRD6|chr6:46701858-46704201|+,0.0980649113563994,1012,Distance_pruning
EUR_AD,interaction,rs1385742,ENST00000411689.6|SLC25A27|chr6:46676647-46678190|+,0.0904164475791452,876,Distance_pruning
EUR_AD,interaction,rs1385742,ENST00000371347.10|SLC25A27|chr6:46676383-46678190|+,0.0847311886816872,876,Distance_pruning
EUR_AD,prenatal,rs1385742,ENST00000371347.10|SLC25A27|chr6:46676383-46678190|+,0.0807835964674481,893,Distance_pruning
EUR_AD,prenatal,rs1385742,ENST00000411689.6|SLC25A27|chr6:46676647-46678190|+,0.0790301690231576,893,Distance_pruning
EUR_AD,postnatal,rs1385742,ENST00000371347.10|SLC25A27|chr6:46676383-46678190|+,0.0773088584893834,891,Distance_pruning
EUR_AD,interaction,rs1385742,ENST00000359314.5|CD2AP|chr6:47624186-47627263|+,0.0748117386857866,1742,Distance_pruning
EUR_AD,prenatal,rs1385742,ENST00000296861.2|TNFRSF21|chr6:47231532-47232994|-,0.0708968398400559,1759,Distance_pruning
EUR_AD,prenatal,rs1385742,ENST00000339488.9|PTCHD4|chr6:47856673-47879936|-,0.0687070947807433,1759,Distance_pruning
EUR_AD,prenatal,rs1385742,ENST00000359314.5|CD2AP|chr6:47624186-47627263|+,0.067153025212303,1759,Distance_pruning
EUR_AD,postnatal,rs1385742,ENST00000265417.7|ADGRF5|chr6:46852599-46854071|-,0.0642169578517708,1286,Distance_pruning
EUR_AD,postnatal,rs1385742,ENST00000544460.5|TDRD6|chr6:46701858-46704201|+,0.0626671929482916,1010,Distance_pruning
EUR_AD,postnatal,rs1385742,ENST00000283296.12|ADGRF5|chr6:46852522-46854071|-,0.0620666396920514,1286,Distance_pruning
EUR_AD,postnatal,rs1385742,ENST00000296861.2|TNFRSF21|chr6:47231532-47232994|-,0.0586596913690378,1757,Distance_pruning
EUR_AD,interaction,rs1385742,ENST00000296861.2|TNFRSF21|chr6:47231532-47232994|-,0.0562398632668863,1742,Distance_pruning
EUR_AD,interaction,rs1385742,ENST00000544460.5|TDRD6|chr6:46701858-46704201|+,0.0554992650003484,995,Distance_pruning
