GWAS_ID,QTL_ID,Locus,Phenotype,PP4,n_snps,identification_method
EUR_PTSD,interaction,rs116286607,ENST00000646249.1|BCL11A|chr2:60450520-60452666|-,0.112213161983191,1522,Distance_pruning
EUR_PTSD,postnatal,rs116286607,ENST00000646249.1|BCL11A|chr2:60450520-60452666|-,0.094659005336674,1523,Distance_pruning
EUR_PTSD,interaction,rs116286607,ENST00000642439.1|BCL11A|chr2:60452158-60452666|-,0.094346468360815,1522,Distance_pruning
EUR_PTSD,interaction,rs116286607,ENST00000238714.8|PAPOLG|chr2:60797062-60802086|+,0.0891085863719798,974,Distance_pruning
EUR_PTSD,postnatal,rs116286607,ENST00000359629.10|BCL11A|chr2:60451167-60452666|-,0.0888039844853624,1523,Distance_pruning
EUR_PTSD,postnatal,rs116286607,ENST00000642384.2|BCL11A|chr2:60457194-60462424|-,0.0862087847790669,1523,Distance_pruning
EUR_PTSD,postnatal,rs116286607,ENST00000356842.9|BCL11A|chr2:60451146-60452666|-,0.0829942737412589,1523,Distance_pruning
EUR_PTSD,prenatal,rs116286607,ENST00000642384.2|BCL11A|chr2:60457194-60462424|-,0.0813311141040179,1523,Distance_pruning
EUR_PTSD,prenatal,rs116286607,ENST00000238714.8|PAPOLG|chr2:60797062-60802086|+,0.0801211218626145,974,Distance_pruning
EUR_PTSD,prenatal,rs116286607,ENST00000646249.1|BCL11A|chr2:60450520-60452666|-,0.0796085129555542,1523,Distance_pruning
EUR_PTSD,postnatal,rs116286607,ENST00000335712.11|BCL11A|chr2:60457679-60462424|-,0.0789516668493037,1523,Distance_pruning
EUR_PTSD,prenatal,rs116286607,ENST00000335712.11|BCL11A|chr2:60457679-60462424|-,0.0785554871243235,1523,Distance_pruning
EUR_PTSD,prenatal,rs116286607,ENST00000295025.12|REL|chr2:60921763-60931610|+,0.0769088508871317,772,Distance_pruning
EUR_PTSD,prenatal,rs116286607,ENST00000394479.4|REL|chr2:60921763-60931612|+,0.0768185938699289,772,Distance_pruning
EUR_PTSD,postnatal,rs116286607,ENST00000642439.1|BCL11A|chr2:60452158-60452666|-,0.075607274712179,1523,Distance_pruning
EUR_PTSD,prenatal,rs116286607,ENST00000642439.1|BCL11A|chr2:60452158-60452666|-,0.0726879902262194,1523,Distance_pruning
EUR_PTSD,interaction,rs116286607,ENST00000394479.4|REL|chr2:60921763-60931612|+,0.0704217814499824,772,Distance_pruning
EUR_PTSD,interaction,rs116286607,ENST00000295025.12|REL|chr2:60921763-60931610|+,0.0700835230858924,772,Distance_pruning
