GWAS_ID,QTL_ID,Locus,Gene,PP4,n_snps
EAS_SCZ,stage1_apa,rs12534549,NM_031468.4|CALN1|chr7:71779491-71787902|-,0.156601036678761,2169
EAS_SCZ,stage2_apa,rs12534549,NM_022479.3|GALNT17|chr7:71712018-71713599|+,0.126738653192071,2169
EAS_SCZ,stage1_apa,rs12534549,XM_047420162.1|AUTS2|chr7:70789748-70793506|+,0.116126411421702,2120
EAS_SCZ,stage2_apa,rs12534549,XM_047420162.1|AUTS2|chr7:70789748-70793506|+,0.0739153304585201,2120
EAS_SCZ,stage3_apa,rs12534549,NM_022479.3|GALNT17|chr7:71712018-71713599|+,0.0727742018534707,2169
EAS_SCZ,stage2_apa,rs12534549,NM_031468.4|CALN1|chr7:71779491-71787902|-,0.0703699681741683,2169
EAS_SCZ,stage4_apa,rs12534549,XM_047420162.1|AUTS2|chr7:70789748-70793506|+,0.0628866450682078,1611
EAS_SCZ,stage1_apa,rs12534549,NM_022479.3|GALNT17|chr7:71712018-71713599|+,0.0624576392472596,2169
EAS_SCZ,stage3_apa,rs12534549,NM_031468.4|CALN1|chr7:71779491-71787902|-,0.0606995290303213,2169
EAS_SCZ,stage4_apa,rs12534549,NM_031468.4|CALN1|chr7:71779491-71787902|-,0.0575920078884332,1657
EAS_SCZ,stage3_apa,rs12534549,XM_047420162.1|AUTS2|chr7:70789748-70793506|+,0.0561241826380642,2120
EAS_SCZ,stage4_apa,rs12534549,NM_022479.3|GALNT17|chr7:71712018-71713599|+,0.0394838153643837,1657
EAS_SCZ,stage3_apa,rs12534549,NM_001412182.1|TYW1B|chr7:72574513-72575719|-,0.00119493313065475,404
EAS_SCZ,stage2_apa,rs12534549,NM_001412182.1|TYW1B|chr7:72574513-72575719|-,0.00108313357480256,404
EAS_SCZ,stage1_apa,rs12534549,NM_001412182.1|TYW1B|chr7:72574513-72575719|-,0.000754121024776489,404
EAS_SCZ,stage4_apa,rs12534549,NM_001412182.1|TYW1B|chr7:72574513-72575719|-,0.000534535932523174,331
