GWAS_ID,QTL_ID,Locus,Gene,PP4,n_snps
EAS_AD,stage3_apa,rs429358,NM_000041.4|APOE|chr19:44908533-44909393|+,0.716914396673577,1639
EAS_AD,stage3_apa,rs429358,NM_006114.3|TOMM40|chr19:44903030-44903689|+,0.533841919573717,1639
EAS_AD,stage3_apa,rs429358,NM_001388178.1|ZNF226|chr19:44175498-44177685|+,0.441660097128311,1250
EAS_AD,stage4_apa,rs429358,NM_001319054.1|GEMIN7|chr19:45090107-45090918|+,0.312214067855059,1212
EAS_AD,stage4_apa,rs429358,XR_007066976.1|ZNF221|chr19:43969770-43981613|+,0.289485723357616,808
EAS_AD,stage4_apa,rs429358,NM_001388178.1|ZNF226|chr19:44175498-44177685|+,0.183613856425905,966
EAS_AD,stage4_apa,rs429358,NM_001013257.2|BCAM|chr19:44820916-44821421|+,0.168048711239559,1212
EAS_AD,stage3_apa,rs429358,XM_047438749.1|MYPOP|chr19:45890023-45891323|-,0.15551845856324,751
EAS_AD,stage4_apa,rs429358,NR_130729.1|EML2-AS1|chr19:45642225-45642840|+,0.144701957766025,760
EAS_AD,stage1_apa,rs429358,NM_001329632.1|FBXO46|chr19:45710629-45713573|-,0.138338473630791,1045
EAS_AD,stage1_apa,rs429358,NM_000041.4|APOE|chr19:44908533-44909393|+,0.138121798606495,1639
EAS_AD,stage3_apa,rs429358,XR_007066976.1|ZNF221|chr19:43969770-43981613|+,0.135610165012007,1020
EAS_AD,stage3_apa,rs429358,NM_001013257.2|BCAM|chr19:44820916-44821421|+,0.133231708671688,1639
EAS_AD,stage3_apa,rs429358,NM_001033719.3|ZNF404|chr19:43872365-43874077|-,0.130907732213815,868
EAS_AD,stage3_apa,rs429358,NM_001319054.1|GEMIN7|chr19:45090107-45090918|+,0.124542360483908,1639
EAS_AD,stage1_apa,rs429358,NM_006114.3|TOMM40|chr19:44903030-44903689|+,0.123164564405432,1639
EAS_AD,stage2_apa,rs429358,NM_001163377.2|QPCTL|chr19:45702904-45703987|+,0.112599783119953,1049
EAS_AD,stage2_apa,rs429358,NM_001319054.1|GEMIN7|chr19:45090107-45090918|+,0.110553582579252,1639
EAS_AD,stage1_apa,rs429358,NM_015919.4|ZNF226|chr19:44174984-44175429|+,0.100164506627102,1249
EAS_AD,stage1_apa,rs429358,NM_001013257.2|BCAM|chr19:44820916-44821421|+,0.0994032080655252,1639
EAS_AD,stage3_apa,rs429358,NM_024108.3|TRAPPC6A|chr19:45162933-45163223|-,0.0993797261893121,1639
EAS_AD,stage4_apa,rs429358,NM_001369751.1|SNRPD2|chr19:45687460-45687727|-,0.0985135586619629,739
EAS_AD,stage1_apa,rs429358,NM_001282176.2|CLPTM1|chr19:44992611-44993341|+,0.0984889717418162,1639
EAS_AD,stage1_apa,rs429358,XM_047438766.1|ZNF233|chr19:44266866-44268213|+,0.0977441999673105,1449
EAS_AD,stage4_apa,rs429358,NM_177542.3|SNRPD2|chr19:45687454-45687727|-,0.0969951830240986,739
EAS_AD,stage2_apa,rs429358,NM_001033719.3|ZNF404|chr19:43872365-43874077|-,0.0961076886715055,868
EAS_AD,stage2_apa,rs429358,XM_005259209.4|ZNF222|chr19:44031817-44033110|+,0.0959828435773601,1071
EAS_AD,stage2_apa,rs429358,NM_015919.4|ZNF226|chr19:44174984-44175429|+,0.0944187245374833,1249
EAS_AD,stage2_apa,rs429358,NR_147193.1|DM1-AS|chr19:45771490-45771883|+,0.0935707857516304,957
EAS_AD,stage2_apa,rs429358,XM_047439382.1|ZNF227|chr19:44234702-44237268|+,0.0916806132613975,1404
EAS_AD,stage2_apa,rs429358,NM_001388178.1|ZNF226|chr19:44175498-44177685|+,0.0906632245637095,1250
EAS_AD,stage4_apa,rs429358,NM_202001.3|ERCC1|chr19:45412711-45413745|-,0.088637360843597,1209
EAS_AD,stage2_apa,rs429358,XM_047438766.1|ZNF233|chr19:44266866-44268213|+,0.0885461291035067,1449
EAS_AD,stage3_apa,rs429358,NR_147193.1|DM1-AS|chr19:45771490-45771883|+,0.0882849058166929,957
EAS_AD,stage2_apa,rs429358,NM_001329632.1|FBXO46|chr19:45710629-45713573|-,0.0882618665170702,1045
EAS_AD,stage2_apa,rs429358,NR_199646.1|ERCC2|chr19:45349837-45351030|-,0.0878465687582226,1639
EAS_AD,stage2_apa,rs429358,NM_001369751.1|SNRPD2|chr19:45687460-45687727|-,0.0856826695071028,1076
EAS_AD,stage2_apa,rs429358,NM_001352054.2|EML2|chr19:45609400-45609788|-,0.0854160063230752,1167
EAS_AD,stage1_apa,rs429358,NM_001369751.1|SNRPD2|chr19:45687460-45687727|-,0.0853847619696906,1076
EAS_AD,stage2_apa,rs429358,XM_047439318.1|ZNF45|chr19:43912624-43915200|-,0.0849417169611062,934
EAS_AD,stage3_apa,rs429358,XM_047439169.1|NECTIN2|chr19:44878553-44878938|+,0.084834684002072,1639
EAS_AD,stage1_apa,rs429358,XM_047439318.1|ZNF45|chr19:43912624-43915200|-,0.0846938337942725,934
EAS_AD,stage2_apa,rs429358,XM_011527354.2|SYMPK|chr19:45815410-45815697|-,0.0846831081974224,907
EAS_AD,stage3_apa,rs429358,NM_001135769.3|PVR|chr19:44661740-44666162|+,0.0843398076329744,1639
EAS_AD,stage2_apa,rs429358,NM_001369752.1|SNRPD2|chr19:45687460-45687753|-,0.0843334328189503,1076
EAS_AD,stage2_apa,rs429358,NM_001297588.2|ZNF221|chr19:43965804-43967709|+,0.0842766031170639,1005
EAS_AD,stage1_apa,rs429358,NM_177542.3|SNRPD2|chr19:45687454-45687727|-,0.0841575961082627,1076
EAS_AD,stage1_apa,rs429358,NM_001369752.1|SNRPD2|chr19:45687460-45687753|-,0.0837679168379009,1076
EAS_AD,stage2_apa,rs429358,NM_177542.3|SNRPD2|chr19:45687454-45687727|-,0.0837400227631725,1076
EAS_AD,stage1_apa,rs429358,NM_001135770.4|PVR|chr19:44658742-44659094|+,0.0836885105114994,1639
EAS_AD,stage4_apa,rs429358,NM_001135770.4|PVR|chr19:44658742-44659094|+,0.0830695664153975,1212
EAS_AD,stage3_apa,rs429358,NM_202001.3|ERCC1|chr19:45412711-45413745|-,0.0827530109588723,1636
EAS_AD,stage1_apa,rs429358,XM_047438749.1|MYPOP|chr19:45890023-45891323|-,0.0819874556495419,751
EAS_AD,stage1_apa,rs429358,NR_130729.1|EML2-AS1|chr19:45642225-45642840|+,0.0816289244769422,1112
EAS_AD,stage1_apa,rs429358,XM_047439382.1|ZNF227|chr19:44234702-44237268|+,0.0813792724646813,1404
EAS_AD,stage4_apa,rs429358,NM_019121.2|PPP1R37|chr19:45146571-45147285|+,0.0810348068174634,1212
EAS_AD,stage2_apa,rs429358,XR_007066976.1|ZNF221|chr19:43969770-43981613|+,0.0803242201087098,1020
EAS_AD,stage2_apa,rs429358,NM_004943.2|DMWD|chr19:45782947-45784290|-,0.0802775623063791,949
EAS_AD,stage2_apa,rs429358,NR_130729.1|EML2-AS1|chr19:45642225-45642840|+,0.0797107820229571,1112
EAS_AD,stage2_apa,rs429358,NM_006114.3|TOMM40|chr19:44903030-44903689|+,0.0796789492683331,1639
EAS_AD,stage4_apa,rs429358,NM_001037813.4|ZNF284|chr19:44085714-44089613|+,0.0793306758867376,925
EAS_AD,stage4_apa,rs429358,XM_047439318.1|ZNF45|chr19:43912624-43915200|-,0.079205125047531,750
EAS_AD,stage3_apa,rs429358,XM_047438062.1|ZNF234|chr19:44156252-44160313|+,0.0791847206698649,1235
EAS_AD,stage1_apa,rs429358,NR_199646.1|ERCC2|chr19:45349837-45351030|-,0.0788052869602341,1639
EAS_AD,stage1_apa,rs429358,NM_001037813.4|ZNF284|chr19:44085714-44089613|+,0.0786744622892661,1155
EAS_AD,stage2_apa,rs429358,XM_047438749.1|MYPOP|chr19:45890023-45891323|-,0.0786590513610024,751
