GWAS_ID,QTL_ID,Locus,Gene,PP4,n_snps
ADHD,stage3_apa,rs607296,XM_047430146.1|ERI3|chr1:44221070-44221640|-,0.40953656906562,1296
ADHD,stage4_apa,rs607296,NM_004559.5|YBX1|chr1:42701981-42703805|+,0.227641931954012,581
ADHD,stage2_apa,rs607296,NM_001166588.3|EIF2B3|chr1:44874527-44874826|-,0.168215715520897,444
ADHD,stage4_apa,rs607296,XM_047430146.1|ERI3|chr1:44221070-44221640|-,0.159936424112685,1017
ADHD,stage4_apa,rs607296,NM_001300747.2|TMEM53|chr1:44653247-44655119|-,0.157353188628782,620
ADHD,stage2_apa,rs607296,NM_052877.5|MED8|chr1:43383917-43384552|-,0.152098577621257,1437
ADHD,stage4_apa,rs607296,NM_001300748.2|TMEM53|chr1:44653247-44655116|-,0.148137142644273,620
ADHD,stage2_apa,rs607296,NM_015284.4|SZT2|chr1:43450337-43450607|+,0.14136097981466,1437
ADHD,stage4_apa,rs607296,XM_024451069.2|IPO13|chr1:43967586-43968022|+,0.136862856624761,1158
ADHD,stage2_apa,rs607296,NM_001253357.2|TIE1|chr1:43322651-43323108|+,0.126219885311501,1437
ADHD,stage4_apa,rs607296,XM_047428280.1|ST3GAL3|chr1:43899509-43899727|+,0.12075292762165,1158
ADHD,stage1_apa,rs607296,XM_047441489.1|EBNA1BP2|chr1:43164174-43164493|-,0.120372716754764,1437
ADHD,stage2_apa,rs607296,NM_001270462.3|ST3GAL3|chr1:43930132-43931159|+,0.120214727848949,1437
ADHD,stage1_apa,rs607296,NM_004559.5|YBX1|chr1:42701981-42703805|+,0.116518704899803,711
ADHD,stage1_apa,rs607296,NM_006824.3|EBNA1BP2|chr1:43164184-43164493|-,0.113964851308826,1437
ADHD,stage1_apa,rs607296,XM_024451069.2|IPO13|chr1:43967586-43968022|+,0.112304958641075,1437
ADHD,stage1_apa,rs607296,XM_047430487.1|HECTD3|chr1:45002548-45003576|-,0.111931259955138,270
ADHD,stage3_apa,rs607296,NM_001300747.2|TMEM53|chr1:44653247-44655119|-,0.107368126816844,773
ADHD,stage3_apa,rs607296,XM_047428280.1|ST3GAL3|chr1:43899509-43899727|+,0.106935653979163,1437
ADHD,stage4_apa,rs607296,NM_001166588.3|EIF2B3|chr1:44874527-44874826|-,0.106550872411536,337
ADHD,stage1_apa,rs607296,NM_003738.5|PTCH2|chr1:44821994-44822669|-,0.106026494133211,530
ADHD,stage1_apa,rs607296,XM_011541873.3|PTPRF|chr1:43621935-43623666|+,0.102824223743587,1437
ADHD,stage2_apa,rs607296,XM_017001226.2|SVBP|chr1:42807052-42807500|-,0.102534862357915,879
