GWAS_ID,QTL_ID,Locus,Gene,PP4,n_snps
EAS_AIS,stage4_apa,rs671,NM_001374625.1|PTPN11|chr12:112505825-112509918|+,0.38347733402027,659
EAS_AIS,stage2_apa,rs671,XM_011537976.3|PHETA1|chr12:111360679-111363463|-,0.241489376277332,937
EAS_AIS,stage1_apa,rs671,NM_001347952.2|RPH3A|chr12:112896650-112898881|+,0.205540462487045,422
EAS_AIS,stage4_apa,rs671,XM_047429622.1|BRAP|chr12:111642146-111644562|-,0.172665075429614,799
EAS_AIS,stage3_apa,rs671,NM_001681.4|ATP2A2|chr12:110350292-110351093|+,0.159625452875928,78
EAS_AIS,stage1_apa,rs671,NM_001109662.4|HECTD4|chr12:112160195-112162523|-,0.14761207446706,937
EAS_AIS,stage1_apa,rs671,NM_001164373.2|GPN3|chr12:110452486-110453096|-,0.147604285415474,157
EAS_AIS,stage1_apa,rs671,XM_047429011.1|TPCN1|chr12:113295960-113298585|+,0.12534679824472,14
EAS_AIS,stage4_apa,rs671,NM_001164373.2|GPN3|chr12:110452486-110453096|-,0.124264572889383,115
EAS_AIS,stage4_apa,rs671,NM_001371487.1|MAPKAPK5|chr12:111892967-111902222|+,0.119052554155162,799
EAS_AIS,stage3_apa,rs671,XM_047429622.1|BRAP|chr12:111642146-111644562|-,0.117877800827048,937
EAS_AIS,stage2_apa,rs671,NM_001319682.3|TCTN1|chr12:110628767-110630257|+,0.113940411139342,269
EAS_AIS,stage2_apa,rs671,XM_047429622.1|BRAP|chr12:111642146-111644562|-,0.110066454430143,937
EAS_AIS,stage2_apa,rs671,NM_001204889.2|ALDH2|chr12:111809543-111817532|+,0.103140251666071,937
EAS_AIS,stage3_apa,rs671,NM_025247.6|ACAD10|chr12:111756333-111757099|+,0.102819274496426,937
EAS_AIS,stage4_apa,rs671,NM_001109662.4|HECTD4|chr12:112160195-112162523|-,0.102266718773678,799
EAS_AIS,stage1_apa,rs671,NM_001374625.1|PTPN11|chr12:112505825-112509918|+,0.102152650799738,744
EAS_AIS,stage4_apa,rs671,NR_152608.1|MAPKAPK5-AS1|chr12:111839767-111840477|-,0.102009110711528,799
EAS_AIS,stage2_apa,rs671,NM_001372574.1|ATXN2|chr12:111452214-111452840|-,0.0984829287340578,937
EAS_AIS,stage4_apa,rs671,XM_047429011.1|TPCN1|chr12:113295960-113298585|+,0.0963925004774525,14
EAS_AIS,stage3_apa,rs671,NM_015267.4|CUX2|chr12:111347524-111350554|+,0.0935353222415501,937
EAS_AIS,stage4_apa,rs671,XM_047429557.1|NAA25|chr12:112026689-112029653|-,0.0932369587094478,799
EAS_AIS,stage3_apa,rs671,NR_152608.1|MAPKAPK5-AS1|chr12:111839767-111840477|-,0.0914282658839572,937
EAS_AIS,stage2_apa,rs671,XM_011538854.3|RASAL1|chr12:113099278-113100068|-,0.0889663449774754,193
EAS_AIS,stage2_apa,rs671,XR_007063464.1|LOC124903021|chr12:112018799-112019915|-,0.0867397791881819,937
EAS_AIS,stage2_apa,rs671,NM_004416.3|DTX1|chr12:113096715-113098025|+,0.0864303112038924,193
EAS_AIS,stage3_apa,rs671,NM_001319682.3|TCTN1|chr12:110628767-110630257|+,0.0856443024505006,269
EAS_AIS,stage2_apa,rs671,NM_002710.4|PPP1CC|chr12:110719680-110721165|-,0.0847377069257069,312
EAS_AIS,stage2_apa,rs671,NM_001286215.2|RITA1|chr12:113191310-113192368|+,0.0833224179821299,117
EAS_AIS,stage3_apa,rs671,NM_001347952.2|RPH3A|chr12:112896650-112898881|+,0.0831053661487655,422
EAS_AIS,stage2_apa,rs671,NM_001371487.1|MAPKAPK5|chr12:111892967-111902222|+,0.0828080296053746,937
EAS_AIS,stage1_apa,rs671,NM_001286215.2|RITA1|chr12:113191310-113192368|+,0.082424332027874,117
EAS_AIS,stage2_apa,rs671,NM_006700.3|TRAFD1|chr12:112152735-112153604|+,0.0809306342042244,937
EAS_AIS,stage1_apa,rs671,XM_047428026.1|SH2B3|chr12:111447983-111451623|+,0.0805841884661059,937
EAS_AIS,stage2_apa,rs671,NR_152608.1|MAPKAPK5-AS1|chr12:111839767-111840477|-,0.0803815934116841,937
EAS_AIS,stage1_apa,rs671,NM_015267.4|CUX2|chr12:111347524-111350554|+,0.0793569459096535,937
EAS_AIS,stage2_apa,rs671,XM_047429011.1|TPCN1|chr12:113295960-113298585|+,0.0792556677342685,14
EAS_AIS,stage2_apa,rs671,NM_015267.4|CUX2|chr12:111347524-111350554|+,0.0789632011377563,937
EAS_AIS,stage2_apa,rs671,NM_001109662.4|HECTD4|chr12:112160195-112162523|-,0.0784009181519271,937
EAS_AIS,stage1_apa,rs671,NM_001371487.1|MAPKAPK5|chr12:111892967-111902222|+,0.0783728194635081,937
EAS_AIS,stage3_apa,rs671,NM_004416.3|DTX1|chr12:113096715-113098025|+,0.0783256528167261,193
