GWAS_ID,QTL_ID,Locus,Gene,PP4,n_snps
EUR_PD,stage3_apa,rs565433489,XM_005256045.4|VPS35|chr16:46656132-46660651|-,0.000822602799762222,63
EUR_PD,stage2_apa,rs565433489,NM_133443.4|GPT2|chr16:46928907-46931289|+,0.000421033716890505,63
EUR_PD,stage1_apa,rs565433489,NM_001001436.4|C16orf87|chr16:46796603-46803070|-,0.00041968129038633,63
EUR_PD,stage1_apa,rs565433489,NM_005880.4|DNAJA2|chr16:46955362-46957220|-,0.000419480844322817,63
EUR_PD,stage3_apa,rs565433489,NM_005880.4|DNAJA2|chr16:46955362-46957220|-,0.00039128767844452,63
EUR_PD,stage3_apa,rs565433489,XM_017023740.2|NETO2|chr16:47077703-47083801|-,0.000368727968025007,63
EUR_PD,stage1_apa,rs565433489,XM_005256045.4|VPS35|chr16:46656132-46660651|-,0.00035728755809814,63
EUR_PD,stage3_apa,rs565433489,NM_001001436.4|C16orf87|chr16:46796603-46803070|-,0.000337177853095935,63
EUR_PD,stage2_apa,rs565433489,XM_005256045.4|VPS35|chr16:46656132-46660651|-,0.000335126350679667,63
EUR_PD,stage1_apa,rs565433489,NM_030790.5|ITFG1|chr16:47154391-47155778|-,0.000310366380301836,63
EUR_PD,stage2_apa,rs565433489,NM_001001436.4|C16orf87|chr16:46796603-46803070|-,0.000296232702475406,63
EUR_PD,stage2_apa,rs565433489,NM_005880.4|DNAJA2|chr16:46955362-46957220|-,0.00029483150498728,63
EUR_PD,stage2_apa,rs565433489,NM_030790.5|ITFG1|chr16:47154391-47155778|-,0.000294479217401602,63
EUR_PD,stage3_apa,rs565433489,NM_030790.5|ITFG1|chr16:47154391-47155778|-,0.000289921724834618,63
EUR_PD,stage1_apa,rs565433489,NM_133443.4|GPT2|chr16:46928907-46931289|+,0.000289568705930575,63
EUR_PD,stage3_apa,rs565433489,NM_133443.4|GPT2|chr16:46928907-46931289|+,0.000286420082711243,63
EUR_PD,stage2_apa,rs565433489,XM_017023740.2|NETO2|chr16:47077703-47083801|-,0.000283906573487193,63
EUR_PD,stage1_apa,rs565433489,XM_017023740.2|NETO2|chr16:47077703-47083801|-,0.000283767010842612,63
EUR_PD,stage2_apa,rs565433489,NM_001363837.1|PHKB|chr16:47699229-47701523|+,0.000189616932763799,34
EUR_PD,stage1_apa,rs565433489,NM_001363837.1|PHKB|chr16:47699229-47701523|+,0.000188125778232433,34
EUR_PD,stage4_apa,rs565433489,NM_030790.5|ITFG1|chr16:47154391-47155778|-,0.000172446866454628,32
EUR_PD,stage3_apa,rs565433489,NM_001363837.1|PHKB|chr16:47699229-47701523|+,0.000157650258597095,34
EUR_PD,stage4_apa,rs565433489,NM_005880.4|DNAJA2|chr16:46955362-46957220|-,0.000147168871405153,32
EUR_PD,stage4_apa,rs565433489,XM_005256045.4|VPS35|chr16:46656132-46660651|-,0.000136557337089444,32
EUR_PD,stage4_apa,rs565433489,NM_001001436.4|C16orf87|chr16:46796603-46803070|-,0.000107710578822641,32
EUR_PD,stage4_apa,rs565433489,NM_133443.4|GPT2|chr16:46928907-46931289|+,0.000100247538530653,32
EUR_PD,stage4_apa,rs565433489,XM_017023740.2|NETO2|chr16:47077703-47083801|-,9.38697601534194e-05,32
EUR_PD,stage4_apa,rs565433489,NM_001363837.1|PHKB|chr16:47699229-47701523|+,8.60573199390307e-05,19
