GWAS_ID,QTL_ID,Locus,Phenotype,PP4,n_snps,identification_method
EUR_SCZ,interaction,rs12883788,ENST00000556611.5|ARHGAP5|chr14:32154621-32155011|+,0.491682928003898,1677,Distance_pruning
EUR_SCZ,postnatal,rs12883788,ENST00000556611.5|ARHGAP5|chr14:32154621-32155011|+,0.408580231062871,1678,Distance_pruning
EUR_SCZ,postnatal,rs12883788,ENST00000280979.9|AKAP6|chr14:32829848-32837684|+,0.3634356220087,1995,Distance_pruning
EUR_SCZ,postnatal,rs12883788,ENST00000557272.1|AKAP6|chr14:32829848-32830817|+,0.290650072978597,1995,Distance_pruning
EUR_SCZ,prenatal,rs12883788,ENST00000396582.6|ARHGAP5|chr14:32154621-32159728|+,0.196718702813493,1679,Distance_pruning
EUR_SCZ,interaction,rs12883788,ENST00000396582.6|ARHGAP5|chr14:32154621-32159728|+,0.166591100550842,1677,Distance_pruning
EUR_SCZ,prenatal,rs12883788,ENST00000433497.5|ARHGAP5|chr14:32154621-32157079|+,0.135385310911407,1679,Distance_pruning
EUR_SCZ,interaction,rs12883788,ENST00000433497.5|ARHGAP5|chr14:32154621-32157079|+,0.130054536889396,1677,Distance_pruning
EUR_SCZ,postnatal,rs12883788,ENST00000539826.6|ARHGAP5|chr14:32154621-32155083|+,0.114629581039001,1678,Distance_pruning
EUR_SCZ,prenatal,rs12883788,ENST00000280979.9|AKAP6|chr14:32829848-32837684|+,0.106315709830283,1996,Distance_pruning
EUR_SCZ,prenatal,rs12883788,ENST00000346562.6|NPAS3|chr14:33799734-33804176|+,0.0922285172636373,1093,Distance_pruning
EUR_SCZ,interaction,rs12883788,ENST00000346562.6|NPAS3|chr14:33799734-33804176|+,0.088613684540146,1092,Distance_pruning
EUR_SCZ,prenatal,rs12883788,ENST00000556611.5|ARHGAP5|chr14:32154621-32155011|+,0.0862419060100153,1679,Distance_pruning
EUR_SCZ,postnatal,rs12883788,ENST00000250457.9|EGLN3|chr14:33924227-33925922|-,0.0856152616971633,741,Distance_pruning
EUR_SCZ,interaction,rs12883788,ENST00000557354.5|AKAP6|chr14:32732454-32734613|+,0.0777619218918205,1994,Distance_pruning
EUR_SCZ,prenatal,rs12883788,ENST00000557272.1|AKAP6|chr14:32829848-32830817|+,0.0722416132612076,1996,Distance_pruning
EUR_SCZ,prenatal,rs12883788,ENST00000557354.5|AKAP6|chr14:32732454-32734613|+,0.0650322257395988,1996,Distance_pruning
EUR_SCZ,prenatal,rs12883788,ENST00000548645.5|NPAS3|chr14:33799734-33801278|+,0.0641397932593539,1093,Distance_pruning
EUR_SCZ,prenatal,rs12883788,ENST00000551492.5|NPAS3|chr14:33799734-33801109|+,0.0637974816314841,1093,Distance_pruning
EUR_SCZ,interaction,rs12883788,ENST00000539826.6|ARHGAP5|chr14:32154621-32155083|+,0.0620955700430139,1677,Distance_pruning
EUR_SCZ,prenatal,rs12883788,ENST00000432921.5|ARHGAP5|chr14:32154715-32155138|+,0.0611787059670214,1679,Distance_pruning
EUR_SCZ,prenatal,rs12883788,ENST00000539826.6|ARHGAP5|chr14:32154621-32155083|+,0.060348577413731,1679,Distance_pruning
EUR_SCZ,postnatal,rs12883788,ENST00000433497.5|ARHGAP5|chr14:32154621-32157079|+,0.0601151786267092,1678,Distance_pruning
EUR_SCZ,postnatal,rs12883788,ENST00000551492.5|NPAS3|chr14:33799734-33801109|+,0.05516611020158,1093,Distance_pruning
EUR_SCZ,postnatal,rs12883788,ENST00000548645.5|NPAS3|chr14:33799734-33801278|+,0.0539070821067083,1093,Distance_pruning
EUR_SCZ,postnatal,rs12883788,ENST00000432921.5|ARHGAP5|chr14:32154715-32155138|+,0.0528036810162014,1678,Distance_pruning
EUR_SCZ,postnatal,rs12883788,ENST00000346562.6|NPAS3|chr14:33799734-33804176|+,0.05273103554112,1093,Distance_pruning
EUR_SCZ,postnatal,rs12883788,ENST00000396582.6|ARHGAP5|chr14:32154621-32159728|+,0.0518460383948566,1678,Distance_pruning
EUR_SCZ,interaction,rs12883788,ENST00000432921.5|ARHGAP5|chr14:32154715-32155138|+,0.0502984278290949,1677,Distance_pruning
EUR_SCZ,prenatal,rs12883788,ENST00000250457.9|EGLN3|chr14:33924227-33925922|-,0.0502369498274001,741,Distance_pruning
EUR_SCZ,postnatal,rs12883788,ENST00000557354.5|AKAP6|chr14:32732454-32734613|+,0.049288288855261,1995,Distance_pruning
EUR_SCZ,interaction,rs12883788,ENST00000551492.5|NPAS3|chr14:33799734-33801109|+,0.0479969993915219,1092,Distance_pruning
EUR_SCZ,interaction,rs12883788,ENST00000548645.5|NPAS3|chr14:33799734-33801278|+,0.0462725915610407,1092,Distance_pruning
EUR_SCZ,interaction,rs12883788,ENST00000280979.9|AKAP6|chr14:32829848-32837684|+,0.0459711119212341,1994,Distance_pruning
EUR_SCZ,interaction,rs12883788,ENST00000557272.1|AKAP6|chr14:32829848-32830817|+,0.0416503330767907,1994,Distance_pruning
EUR_SCZ,prenatal,rs12883788,ENST00000553215.5|EGLN3|chr14:33925399-33925922|-,0.0374904678455644,741,Distance_pruning
EUR_SCZ,prenatal,rs12883788,ENST00000547327.2|EGLN3|chr14:33948233-33951081|-,0.0362851529340158,741,Distance_pruning
EUR_SCZ,postnatal,rs12883788,ENST00000547327.2|EGLN3|chr14:33948233-33951081|-,0.026384850740884,741,Distance_pruning
EUR_SCZ,postnatal,rs12883788,ENST00000553215.5|EGLN3|chr14:33925399-33925922|-,0.0261647119673033,741,Distance_pruning
EUR_SCZ,interaction,rs12883788,ENST00000250457.9|EGLN3|chr14:33924227-33925922|-,0.0261205452968477,740,Distance_pruning
EUR_SCZ,interaction,rs12883788,ENST00000553215.5|EGLN3|chr14:33925399-33925922|-,0.0248816630708691,740,Distance_pruning
EUR_SCZ,interaction,rs12883788,ENST00000547327.2|EGLN3|chr14:33948233-33951081|-,0.0244148224440967,740,Distance_pruning
EUR_SCZ,interaction,rs12883788,ENST00000310850.9|DTD2|chr14:31447695-31448454|-,0.000332980938221139,252,Distance_pruning
