GWAS_ID,QTL_ID,Locus,Gene,PP4,n_snps
EAS_PD,stage3_apa,rs356182,NR_002806.2|FAM13A-AS1|chr4:88728659-88730103|+,0.0956433215680494,707
EAS_PD,stage1_apa,rs356182,XM_017008043.2|GPRIN3|chr4:89236383-89250233|-,0.094700121090203,1436
EAS_PD,stage1_apa,rs356182,NR_002806.2|FAM13A-AS1|chr4:88728659-88730103|+,0.0815134338056368,707
EAS_PD,stage3_apa,rs356182,XM_017008043.2|GPRIN3|chr4:89236383-89250233|-,0.0734825131602057,1436
EAS_PD,stage1_apa,rs356182,NM_001375482.1|HERC3|chr4:88706752-88708539|+,0.0732789005710283,685
EAS_PD,stage2_apa,rs356182,NM_001015045.3|FAM13A|chr4:88725960-88727835|-,0.0718816315242756,705
EAS_PD,stage2_apa,rs356182,NR_002806.2|FAM13A-AS1|chr4:88728659-88730103|+,0.0699169030170692,707
EAS_PD,stage1_apa,rs356182,NM_001375288.1|SNCA|chr4:89726132-89726660|-,0.0696932576873465,1436
EAS_PD,stage2_apa,rs356182,NM_001375482.1|HERC3|chr4:88706752-88708539|+,0.0689856178022056,685
EAS_PD,stage1_apa,rs356182,NM_001015045.3|FAM13A|chr4:88725960-88727835|-,0.0675796167760275,705
EAS_PD,stage2_apa,rs356182,NM_001375288.1|SNCA|chr4:89726132-89726660|-,0.0627693922830012,1436
EAS_PD,stage2_apa,rs356182,XM_017008043.2|GPRIN3|chr4:89236383-89250233|-,0.0627114496637464,1436
EAS_PD,stage3_apa,rs356182,NM_001015045.3|FAM13A|chr4:88725960-88727835|-,0.0584667274686218,705
EAS_PD,stage2_apa,rs356182,NM_001318505.2|HERC3|chr4:88655875-88657434|+,0.0580766764969066,629
EAS_PD,stage3_apa,rs356182,NM_001375482.1|HERC3|chr4:88706752-88708539|+,0.0567888681671692,685
EAS_PD,stage3_apa,rs356182,NM_001375288.1|SNCA|chr4:89726132-89726660|-,0.0534509228454312,1436
EAS_PD,stage4_apa,rs356182,NM_001375288.1|SNCA|chr4:89726132-89726660|-,0.0520786108504171,1226
EAS_PD,stage4_apa,rs356182,XM_017008043.2|GPRIN3|chr4:89236383-89250233|-,0.0505855219979575,1226
EAS_PD,stage4_apa,rs356182,NR_002806.2|FAM13A-AS1|chr4:88728659-88730103|+,0.0490023640178862,528
EAS_PD,stage2_apa,rs356182,NM_153757.4|NAP1L5|chr4:88695913-88697829|-,0.0488634574411124,673
EAS_PD,stage4_apa,rs356182,NM_001375482.1|HERC3|chr4:88706752-88708539|+,0.0486042149298519,518
EAS_PD,stage4_apa,rs356182,NM_001015045.3|FAM13A|chr4:88725960-88727835|-,0.048466840406199,527
EAS_PD,stage1_apa,rs356182,NM_153757.4|NAP1L5|chr4:88695913-88697829|-,0.0467043972217444,673
EAS_PD,stage1_apa,rs356182,NM_001318505.2|HERC3|chr4:88655875-88657434|+,0.0466102607840609,629
EAS_PD,stage3_apa,rs356182,NM_001318505.2|HERC3|chr4:88655875-88657434|+,0.0464871287764117,629
EAS_PD,stage3_apa,rs356182,NM_153757.4|NAP1L5|chr4:88695913-88697829|-,0.0442546737708269,673
EAS_PD,stage4_apa,rs356182,NM_153757.4|NAP1L5|chr4:88695913-88697829|-,0.011984521875761,515
EAS_PD,stage4_apa,rs356182,NM_001318505.2|HERC3|chr4:88655875-88657434|+,0.00667525622559793,500
EAS_PD,stage1_apa,rs356182,NM_001042616.3|PIGY|chr4:88520998-88522029|-,0.00226895281101744,422
EAS_PD,stage3_apa,rs356182,NM_001042616.3|PIGY|chr4:88520998-88522029|-,0.00192464044917862,422
EAS_PD,stage2_apa,rs356182,NM_001042616.3|PIGY|chr4:88520998-88522029|-,0.00186732300261464,422
EAS_PD,stage4_apa,rs356182,NM_001042616.3|PIGY|chr4:88520998-88522029|-,0.00178161815762018,343
EAS_PD,stage3_apa,rs356182,XM_047449673.1|PPM1K|chr4:88274927-88276777|-,0.00156075973815449,137
EAS_PD,stage3_apa,rs356182,NM_001165136.2|HERC6|chr4:88442234-88443097|+,0.00116389656773271,273
EAS_PD,stage2_apa,rs356182,NM_001165136.2|HERC6|chr4:88442234-88443097|+,0.00104268359956471,273
EAS_PD,stage1_apa,rs356182,NM_001165136.2|HERC6|chr4:88442234-88443097|+,0.000974312930007148,273
EAS_PD,stage2_apa,rs356182,XM_047449673.1|PPM1K|chr4:88274927-88276777|-,0.00070957688191571,137
EAS_PD,stage1_apa,rs356182,XM_047449672.1|PPM1K|chr4:88257620-88262726|-,0.000677419173332245,118
EAS_PD,stage1_apa,rs356182,XM_047449673.1|PPM1K|chr4:88274927-88276777|-,0.000661824787550866,137
EAS_PD,stage2_apa,rs356182,XM_047449672.1|PPM1K|chr4:88257620-88262726|-,0.000623903682680376,118
EAS_PD,stage4_apa,rs356182,NM_001165136.2|HERC6|chr4:88442234-88443097|+,0.000593659231360219,251
EAS_PD,stage4_apa,rs356182,XM_047449672.1|PPM1K|chr4:88257620-88262726|-,0.000571591662153672,109
EAS_PD,stage3_apa,rs356182,XM_047449672.1|PPM1K|chr4:88257620-88262726|-,0.00055818580649816,118
EAS_PD,stage4_apa,rs356182,XM_047449673.1|PPM1K|chr4:88274927-88276777|-,0.000531570030317572,127
