GWAS_ID,QTL_ID,Locus,Phenotype,PP4,n_snps,identification_method
EUR_MDD,prenatal,rs35625885,ENST00000453270.2|NR2F2|chr15:96337348-96337836|+,0.0837227307856693,1635,Distance_pruning
EUR_MDD,postnatal,rs35625885,ENST00000453270.2|NR2F2|chr15:96337348-96337836|+,0.0636284506975915,1635,Distance_pruning
EUR_MDD,prenatal,rs35625885,ENST00000394171.6|NR2F2|chr15:96337348-96340263|+,0.0574075155090071,1635,Distance_pruning
EUR_MDD,prenatal,rs35625885,ENST00000394166.8|NR2F2|chr15:96337348-96340258|+,0.0570767287986505,1635,Distance_pruning
EUR_MDD,prenatal,rs35625885,ENST00000421109.6|NR2F2|chr15:96337348-96338618|+,0.0569957880480637,1635,Distance_pruning
EUR_MDD,postnatal,rs35625885,ENST00000421109.6|NR2F2|chr15:96337348-96338618|+,0.0497754647598646,1635,Distance_pruning
EUR_MDD,interaction,rs35625885,ENST00000453270.2|NR2F2|chr15:96337348-96337836|+,0.0477744868118848,1623,Distance_pruning
EUR_MDD,postnatal,rs35625885,ENST00000394166.8|NR2F2|chr15:96337348-96340258|+,0.0429601534911759,1635,Distance_pruning
EUR_MDD,postnatal,rs35625885,ENST00000394171.6|NR2F2|chr15:96337348-96340263|+,0.0429528904942766,1635,Distance_pruning
EUR_MDD,interaction,rs35625885,ENST00000394171.6|NR2F2|chr15:96337348-96340263|+,0.0394481047647983,1623,Distance_pruning
EUR_MDD,interaction,rs35625885,ENST00000394166.8|NR2F2|chr15:96337348-96340258|+,0.03930974068791,1623,Distance_pruning
EUR_MDD,interaction,rs35625885,ENST00000421109.6|NR2F2|chr15:96337348-96338618|+,0.0381188816778673,1623,Distance_pruning
