GWAS_ID,QTL_ID,Locus,Phenotype,PP4,n_snps,identification_method
EUR_MDD,interaction,rs12582031,ENST00000551449.1|TAFA2|chr12:61710123-61710417|-,0.388969918123729,994,Distance_pruning
EUR_MDD,prenatal,rs12582031,ENST00000551449.1|TAFA2|chr12:61710123-61710417|-,0.112454011779166,994,Distance_pruning
EUR_MDD,postnatal,rs12582031,ENST00000261187.8|SLC16A7|chr12:59779423-59789855|+,0.111886363010341,774,Distance_pruning
EUR_MDD,postnatal,rs12582031,ENST00000547379.6|SLC16A7|chr12:59779423-59789841|+,0.107306650548226,774,Distance_pruning
EUR_MDD,prenatal,rs12582031,ENST00000552024.5|SLC16A7|chr12:59779423-59779685|+,0.098192945574589,774,Distance_pruning
EUR_MDD,interaction,rs12582031,ENST00000552024.5|SLC16A7|chr12:59779423-59779685|+,0.0952273204825915,774,Distance_pruning
EUR_MDD,postnatal,rs12582031,ENST00000552024.5|SLC16A7|chr12:59779423-59779685|+,0.0813618894303294,774,Distance_pruning
EUR_MDD,prenatal,rs12582031,ENST00000551619.5|TAFA2|chr12:61708274-61710417|-,0.0785773102290057,994,Distance_pruning
EUR_MDD,prenatal,rs12582031,ENST00000416284.8|TAFA2|chr12:61708273-61710417|-,0.0775528454552851,994,Distance_pruning
EUR_MDD,prenatal,rs12582031,ENST00000550003.1|TAFA2|chr12:61708277-61710417|-,0.0771918812660551,994,Distance_pruning
EUR_MDD,prenatal,rs12582031,ENST00000547379.6|SLC16A7|chr12:59779423-59789841|+,0.0721289435011037,774,Distance_pruning
EUR_MDD,prenatal,rs12582031,ENST00000261187.8|SLC16A7|chr12:59779423-59789855|+,0.0720282277609463,774,Distance_pruning
EUR_MDD,postnatal,rs12582031,ENST00000552432.5|SLC16A7|chr12:59779423-59780213|+,0.071508584723211,774,Distance_pruning
EUR_MDD,prenatal,rs12582031,ENST00000552432.5|SLC16A7|chr12:59779423-59780213|+,0.0701368427840776,774,Distance_pruning
EUR_MDD,postnatal,rs12582031,ENST00000416284.8|TAFA2|chr12:61708273-61710417|-,0.0659209576312142,994,Distance_pruning
EUR_MDD,postnatal,rs12582031,ENST00000551619.5|TAFA2|chr12:61708274-61710417|-,0.0658485688457835,994,Distance_pruning
EUR_MDD,interaction,rs12582031,ENST00000261187.8|SLC16A7|chr12:59779423-59789855|+,0.0658007014624723,774,Distance_pruning
EUR_MDD,postnatal,rs12582031,ENST00000550003.1|TAFA2|chr12:61708277-61710417|-,0.0655453829374623,994,Distance_pruning
EUR_MDD,interaction,rs12582031,ENST00000547379.6|SLC16A7|chr12:59779423-59789841|+,0.0649334902575231,774,Distance_pruning
EUR_MDD,interaction,rs12582031,ENST00000552432.5|SLC16A7|chr12:59779423-59780213|+,0.0639649154815726,774,Distance_pruning
EUR_MDD,postnatal,rs12582031,ENST00000551449.1|TAFA2|chr12:61710123-61710417|-,0.0633332231093895,994,Distance_pruning
EUR_MDD,interaction,rs12582031,ENST00000416284.8|TAFA2|chr12:61708273-61710417|-,0.0510986148643233,994,Distance_pruning
EUR_MDD,interaction,rs12582031,ENST00000550003.1|TAFA2|chr12:61708277-61710417|-,0.0509857157332551,994,Distance_pruning
EUR_MDD,interaction,rs12582031,ENST00000551619.5|TAFA2|chr12:61708274-61710417|-,0.050977045976336,994,Distance_pruning
EUR_MDD,prenatal,rs12582031,ENST00000547084.1|RP11-769N19.2|chr12:62139999-62140412|-,6.49273410815706e-05,111,Distance_pruning
EUR_MDD,postnatal,rs12582031,ENST00000547084.1|RP11-769N19.2|chr12:62139999-62140412|-,4.87567819054535e-05,111,Distance_pruning
EUR_MDD,interaction,rs12582031,ENST00000547084.1|RP11-769N19.2|chr12:62139999-62140412|-,4.73572360081155e-05,111,Distance_pruning
