GWAS_ID,QTL_ID,Locus,Gene,PP4,n_snps
PTSD,stage3_apa,rs1972044,XM_047437311.1|DCC|chr18:53530564-53534195|+,0.106856161810307,1910
PTSD,stage4_apa,rs1972044,NM_003927.5|MBD2|chr18:54151606-54155311|-,0.08604695823793,1225
PTSD,stage4_apa,rs1972044,XM_047437311.1|DCC|chr18:53530564-53534195|+,0.0808125855636263,1658
PTSD,stage2_apa,rs1972044,NM_001351616.1|POLI|chr18:54293649-54298234|+,0.0796941168657455,1276
PTSD,stage2_apa,rs1972044,NM_003927.5|MBD2|chr18:54151606-54155311|-,0.0794497187803052,1458
PTSD,stage4_apa,rs1972044,NM_001351616.1|POLI|chr18:54293649-54298234|+,0.077337371788765,1093
PTSD,stage1_apa,rs1972044,NM_003927.5|MBD2|chr18:54151606-54155311|-,0.0748159458980176,1458
PTSD,stage3_apa,rs1972044,NM_001351616.1|POLI|chr18:54293649-54298234|+,0.0748139170374712,1276
PTSD,stage1_apa,rs1972044,NM_001351616.1|POLI|chr18:54293649-54298234|+,0.0744843691255265,1276
PTSD,stage2_apa,rs1972044,XM_047437311.1|DCC|chr18:53530564-53534195|+,0.0739083501490466,1910
PTSD,stage1_apa,rs1972044,XM_047437311.1|DCC|chr18:53530564-53534195|+,0.0708445200099314,1910
PTSD,stage3_apa,rs1972044,NM_003927.5|MBD2|chr18:54151606-54155311|-,0.0645306659992549,1458
PTSD,stage2_apa,rs1972044,XR_007066208.1|RAB27B|chr18:54894530-54895516|+,2.42004542484255e-05,50
PTSD,stage2_apa,rs1972044,XM_006722518.2|RAB27B|chr18:54892992-54895516|+,2.19884527030868e-05,53
PTSD,stage1_apa,rs1972044,XR_007066208.1|RAB27B|chr18:54894530-54895516|+,1.53987143597713e-05,50
PTSD,stage3_apa,rs1972044,XM_006722518.2|RAB27B|chr18:54892992-54895516|+,1.34294983632649e-05,53
PTSD,stage2_apa,rs1972044,XM_047437726.1|RAB27B|chr18:54889224-54895516|+,1.33725573438294e-05,58
PTSD,stage1_apa,rs1972044,XM_006722518.2|RAB27B|chr18:54892992-54895516|+,1.32289598922347e-05,53
PTSD,stage1_apa,rs1972044,XM_047437726.1|RAB27B|chr18:54889224-54895516|+,1.29944890738727e-05,58
PTSD,stage4_apa,rs1972044,XR_007066208.1|RAB27B|chr18:54894530-54895516|+,1.18321334898201e-05,40
PTSD,stage3_apa,rs1972044,XM_047437726.1|RAB27B|chr18:54889224-54895516|+,1.11526387789944e-05,58
PTSD,stage3_apa,rs1972044,XR_007066208.1|RAB27B|chr18:54894530-54895516|+,9.85279375237761e-06,50
PTSD,stage4_apa,rs1972044,XM_006722518.2|RAB27B|chr18:54892992-54895516|+,9.28921218668642e-06,42
PTSD,stage4_apa,rs1972044,XM_047437726.1|RAB27B|chr18:54889224-54895516|+,7.18750043852675e-06,46
