GWAS_ID,QTL_ID,Locus,Phenotype,PP4,n_snps,identification_method
EUR_INS,prenatal,rs113851554,ENST00000495021.6|MEIS1|chr2:66571246-66572759|+,0.0264703672750414,1466,Distance_pruning
EUR_INS,prenatal,rs113851554,ENST00000272369.14|MEIS1|chr2:66571246-66573869|+,0.0231977302850654,1466,Distance_pruning
EUR_INS,prenatal,rs113851554,ENST00000398506.6|MEIS1|chr2:66571246-66573329|+,0.0224287726094761,1466,Distance_pruning
EUR_INS,postnatal,rs113851554,ENST00000495021.6|MEIS1|chr2:66571246-66572759|+,0.0212311648433239,1466,Distance_pruning
EUR_INS,postnatal,rs113851554,ENST00000398506.6|MEIS1|chr2:66571246-66573329|+,0.0203066141254834,1466,Distance_pruning
EUR_INS,postnatal,rs113851554,ENST00000272369.14|MEIS1|chr2:66571246-66573869|+,0.0191516460909124,1466,Distance_pruning
EUR_INS,interaction,rs113851554,ENST00000272369.14|MEIS1|chr2:66571246-66573869|+,0.017741187149466,1465,Distance_pruning
EUR_INS,interaction,rs113851554,ENST00000495021.6|MEIS1|chr2:66571246-66572759|+,0.0177383233789911,1465,Distance_pruning
EUR_INS,interaction,rs113851554,ENST00000398506.6|MEIS1|chr2:66571246-66573329|+,0.0166295877913502,1465,Distance_pruning
EUR_INS,postnatal,rs113851554,ENST00000356388.9|SPRED2|chr2:65310851-65314169|-,0.00231871057056651,450,Distance_pruning
EUR_INS,postnatal,rs113851554,ENST00000443619.6|SPRED2|chr2:65312993-65314169|-,0.00202535502815254,450,Distance_pruning
EUR_INS,prenatal,rs113851554,ENST00000260641.10|ACTR2|chr2:65268564-65271253|+,0.00191299397243594,396,Distance_pruning
EUR_INS,prenatal,rs113851554,ENST00000377982.8|ACTR2|chr2:65268564-65270146|+,0.00184298320285998,396,Distance_pruning
EUR_INS,prenatal,rs113851554,ENST00000443619.6|SPRED2|chr2:65312993-65314169|-,0.00182334380915213,450,Distance_pruning
EUR_INS,prenatal,rs113851554,ENST00000356388.9|SPRED2|chr2:65310851-65314169|-,0.0017554817953028,450,Distance_pruning
EUR_INS,interaction,rs113851554,ENST00000356388.9|SPRED2|chr2:65310851-65314169|-,0.00165618951155016,450,Distance_pruning
EUR_INS,postnatal,rs113851554,ENST00000260641.10|ACTR2|chr2:65268564-65271253|+,0.00157250310559822,396,Distance_pruning
EUR_INS,interaction,rs113851554,ENST00000443619.6|SPRED2|chr2:65312993-65314169|-,0.00149295952394546,450,Distance_pruning
EUR_INS,postnatal,rs113851554,ENST00000377982.8|ACTR2|chr2:65268564-65270146|+,0.00146971787331053,396,Distance_pruning
EUR_INS,interaction,rs113851554,ENST00000377982.8|ACTR2|chr2:65268564-65270146|+,0.00145988740204061,396,Distance_pruning
EUR_INS,interaction,rs113851554,ENST00000260641.10|ACTR2|chr2:65268564-65271253|+,0.00144858500215846,396,Distance_pruning
EUR_INS,interaction,rs113851554,ENST00000398529.7|RAB1A|chr2:65087871-65088690|-,8.77530729857137e-05,101,Distance_pruning
EUR_INS,postnatal,rs113851554,ENST00000398529.7|RAB1A|chr2:65087871-65088690|-,8.14545553884483e-05,101,Distance_pruning
EUR_INS,prenatal,rs113851554,ENST00000398529.7|RAB1A|chr2:65087871-65088690|-,8.00472774174853e-05,101,Distance_pruning
EUR_INS,prenatal,rs113851554,ENST00000377990.7|CEP68|chr2:65083639-65086854|+,7.9954075430651e-05,99,Distance_pruning
EUR_INS,prenatal,rs113851554,ENST00000537589.1|CEP68|chr2:65074282-65075251|+,7.88884786484314e-05,99,Distance_pruning
EUR_INS,prenatal,rs113851554,ENST00000409784.8|RAB1A|chr2:65087004-65088690|-,7.59228889982497e-05,101,Distance_pruning
EUR_INS,prenatal,rs113851554,ENST00000409892.5|RAB1A|chr2:65087004-65088690|-,7.59228889982497e-05,101,Distance_pruning
EUR_INS,postnatal,rs113851554,ENST00000409784.8|RAB1A|chr2:65087004-65088690|-,6.59951283522135e-05,101,Distance_pruning
EUR_INS,postnatal,rs113851554,ENST00000409892.5|RAB1A|chr2:65087004-65088690|-,6.59951283522135e-05,101,Distance_pruning
EUR_INS,postnatal,rs113851554,ENST00000537589.1|CEP68|chr2:65074282-65075251|+,6.33270527547313e-05,99,Distance_pruning
EUR_INS,interaction,rs113851554,ENST00000409784.8|RAB1A|chr2:65087004-65088690|-,6.17680867732077e-05,101,Distance_pruning
EUR_INS,interaction,rs113851554,ENST00000409892.5|RAB1A|chr2:65087004-65088690|-,6.17680867732077e-05,101,Distance_pruning
EUR_INS,interaction,rs113851554,ENST00000377990.7|CEP68|chr2:65083639-65086854|+,6.0455826250332e-05,99,Distance_pruning
EUR_INS,interaction,rs113851554,ENST00000537589.1|CEP68|chr2:65074282-65075251|+,5.94930704913355e-05,99,Distance_pruning
EUR_INS,postnatal,rs113851554,ENST00000377990.7|CEP68|chr2:65083639-65086854|+,5.88976364037952e-05,99,Distance_pruning
