GWAS_ID,QTL_ID,Locus,Phenotype,PP4,n_snps,identification_method
EUR_ASD,postnatal,rs910805,ENST00000377191.5|XRN2|chr20:21389273-21389825|+,0.162581745280915,1001,Distance_pruning
EUR_ASD,interaction,rs910805,ENST00000377191.5|XRN2|chr20:21389273-21389825|+,0.119846481659907,1001,Distance_pruning
EUR_ASD,prenatal,rs910805,ENST00000620717.4|RALGAPA2|chr20:20392768-20393253|-,0.0727452482657406,680,Distance_pruning
EUR_ASD,prenatal,rs910805,ENST00000202677.12|RALGAPA2|chr20:20389530-20393253|-,0.0722412165998542,680,Distance_pruning
EUR_ASD,prenatal,rs910805,ENST00000377191.5|XRN2|chr20:21389273-21389825|+,0.0710760020687822,1001,Distance_pruning
EUR_ASD,postnatal,rs910805,ENST00000202677.12|RALGAPA2|chr20:20389530-20393253|-,0.0663548883648611,680,Distance_pruning
EUR_ASD,postnatal,rs910805,ENST00000620717.4|RALGAPA2|chr20:20392768-20393253|-,0.0561812315016901,680,Distance_pruning
EUR_ASD,interaction,rs910805,ENST00000202677.12|RALGAPA2|chr20:20389530-20393253|-,0.0538001074291468,680,Distance_pruning
EUR_ASD,interaction,rs910805,ENST00000620717.4|RALGAPA2|chr20:20392768-20393253|-,0.0493313699670882,680,Distance_pruning
EUR_ASD,prenatal,rs910805,ENST00000648440.1|RIN2|chr20:20000613-20002457|+,0.0273785049036875,291,Distance_pruning
EUR_ASD,prenatal,rs910805,ENST00000255006.12|RIN2|chr20:20000613-20002456|+,0.0273445041031294,291,Distance_pruning
EUR_ASD,prenatal,rs910805,ENST00000440354.2|RIN2|chr20:20000613-20001348|+,0.0268096585671492,291,Distance_pruning
EUR_ASD,prenatal,rs910805,ENST00000334982.9|NAA20|chr20:20033102-20033655|+,0.0254421690121333,354,Distance_pruning
EUR_ASD,prenatal,rs910805,ENST00000310450.8|NAA20|chr20:20033102-20033629|+,0.0254296354763638,354,Distance_pruning
EUR_ASD,prenatal,rs910805,ENST00000377327.8|CRNKL1|chr20:20034368-20036362|-,0.0249820327606434,357,Distance_pruning
EUR_ASD,postnatal,rs910805,ENST00000377327.8|CRNKL1|chr20:20034368-20036362|-,0.0247458698977689,357,Distance_pruning
EUR_ASD,postnatal,rs910805,ENST00000440354.2|RIN2|chr20:20000613-20001348|+,0.0245984444327887,291,Distance_pruning
EUR_ASD,interaction,rs910805,ENST00000377327.8|CRNKL1|chr20:20034368-20036362|-,0.024323092633926,357,Distance_pruning
EUR_ASD,interaction,rs910805,ENST00000648440.1|RIN2|chr20:20000613-20002457|+,0.0213967126721205,291,Distance_pruning
EUR_ASD,interaction,rs910805,ENST00000334982.9|NAA20|chr20:20033102-20033655|+,0.0213843254920251,354,Distance_pruning
EUR_ASD,postnatal,rs910805,ENST00000334982.9|NAA20|chr20:20033102-20033655|+,0.021352797341392,354,Distance_pruning
EUR_ASD,postnatal,rs910805,ENST00000255006.12|RIN2|chr20:20000613-20002456|+,0.021336704320893,291,Distance_pruning
EUR_ASD,interaction,rs910805,ENST00000255006.12|RIN2|chr20:20000613-20002456|+,0.0213191064863547,291,Distance_pruning
EUR_ASD,postnatal,rs910805,ENST00000648440.1|RIN2|chr20:20000613-20002457|+,0.0212856149567308,291,Distance_pruning
EUR_ASD,postnatal,rs910805,ENST00000310450.8|NAA20|chr20:20033102-20033629|+,0.021136268173813,354,Distance_pruning
EUR_ASD,interaction,rs910805,ENST00000310450.8|NAA20|chr20:20033102-20033629|+,0.0202379733173916,354,Distance_pruning
EUR_ASD,interaction,rs910805,ENST00000440354.2|RIN2|chr20:20000613-20001348|+,0.018371631342957,291,Distance_pruning
