GWAS_ID,QTL_ID,Locus,Gene,PP4,n_snps
MDD,stage1_apa,rs11072674,NM_002902.3|RCN2|chr15:76949070-76954393|+,0.21619230821948,1237
MDD,stage3_apa,rs11072674,XM_047432271.1|TBC1D2B|chr15:77994985-77998355|-,0.211872220180706,1748
MDD,stage4_apa,rs11072674,NM_001354994.2|IREB2|chr15:78498033-78501453|+,0.193386709137261,1377
MDD,stage3_apa,rs11072674,NM_015079.6|TBC1D2B|chr15:77994985-77998303|-,0.147018971382671,1748
MDD,stage4_apa,rs11072674,NM_001102668.3|PSMA4|chr15:78548790-78552417|+,0.133433707192041,1254
MDD,stage1_apa,rs11072674,NM_005724.6|TSPAN3|chr15:77041404-77046927|-,0.121011259345914,1333
MDD,stage3_apa,rs11072674,XM_047432108.1|HMG20A|chr15:77479179-77485603|+,0.110189106299351,1748
MDD,stage1_apa,rs11072674,NM_015079.6|TBC1D2B|chr15:77994985-77998303|-,0.110008802436868,1748
MDD,stage2_apa,rs11072674,NM_001102668.3|PSMA4|chr15:78548790-78552417|+,0.103756889606896,1487
MDD,stage1_apa,rs11072674,NM_001354994.2|IREB2|chr15:78498033-78501453|+,0.101642416264407,1611
MDD,stage1_apa,rs11072674,NM_001303247.2|SKIC8|chr15:78283235-78283521|-,0.101391058247974,1748
MDD,stage2_apa,rs11072674,NM_005724.6|TSPAN3|chr15:77041404-77046927|-,0.0991761106741575,1333
MDD,stage3_apa,rs11072674,XM_024450091.2|LINGO1|chr15:77613027-77615900|-,0.0969471213893591,1748
MDD,stage1_apa,rs11072674,XM_047432271.1|TBC1D2B|chr15:77994985-77998355|-,0.094903401223906,1748
MDD,stage1_apa,rs11072674,NM_001102667.2|PSMA4|chr15:78548790-78549262|+,0.091752278402741,1487
MDD,stage4_apa,rs11072674,NM_001304505.2|HMG20A|chr15:77482970-77485603|+,0.0910479832460441,1488
MDD,stage3_apa,rs11072674,NM_001320943.2|IREB2|chr15:78473242-78476700|+,0.0902369909108415,1626
